,Iteration,Fitness,FEvals,Time,State,Population Size,Mutation Rate,max_iters
93,2,1563.0,904,0.0826037910001105,"[1, 13, 12, 14, 9, 3, 1, 1, 8, 0, 6, 12, 7, 13, 6, 14, 6, 14, 14, 13, 13, 9, 8, 13, 8, 11, 5, 5, 4, 12]",300,0.5,2048
94,4,1591.0,1507,0.12823225000011007,"[6, 13, 12, 14, 2, 10, 6, 1, 3, 12, 6, 12, 7, 13, 6, 11, 6, 14, 11, 14, 8, 9, 8, 13, 8, 0, 3, 5, 4, 13]",300,0.5,2048
95,8,1623.0,2715,0.18607150000025285,"[0, 14, 2, 10, 2, 12, 6, 14, 9, 14, 7, 12, 4, 5, 13, 9, 8, 10, 14, 13, 6, 8, 13, 14, 11, 11, 3, 3, 10, 5]",300,0.5,2048
96,16,1699.0,5127,0.26984991599965724,"[7, 14, 9, 14, 2, 14, 11, 2, 2, 11, 12, 7, 11, 5, 7, 9, 12, 14, 13, 13, 0, 1, 13, 13, 13, 9, 3, 9, 5, 14]",300,0.5,2048
97,32,1761.0,9948,0.4090661660002297,"[0, 13, 0, 12, 14, 14, 6, 1, 0, 14, 1, 14, 13, 9, 13, 14, 12, 12, 14, 14, 4, 7, 12, 12, 13, 14, 2, 3, 5, 10]",300,0.5,2048
98,64,1848.0,19589,0.6506361659994582,"[0, 14, 0, 14, 11, 13, 14, 2, 1, 14, 12, 13, 13, 11, 13, 14, 14, 13, 14, 14, 2, 2, 14, 14, 13, 12, 2, 1, 1, 11]",300,0.5,2048
99,128,1895.0,38865,1.0898162080002294,"[0, 14, 0, 14, 13, 14, 14, 1, 0, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 1, 0, 0, 12]",300,0.5,2048
100,256,1895.0,77393,1.944174958000076,"[0, 14, 0, 14, 13, 14, 14, 1, 0, 14, 14, 14, 13, 13, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 1, 0, 0, 12]",300,0.5,2048
101,512,1900.0,154452,3.658091874999627,"[0, 14, 0, 14, 14, 14, 14, 1, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 12]",300,0.5,2048
102,1024,1900.0,308564,7.010424000000057,"[0, 14, 0, 14, 14, 14, 14, 1, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 12]",300,0.5,2048
103,2048,1900.0,452743,10.198441874999844,"[0, 14, 0, 14, 14, 14, 14, 1, 0, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 12]",300,0.5,2048
104,0,1063.0,300,0.0026697500006775954,"[6, 3, 12, 14, 10, 7, 12, 4, 6, 9, 2, 6, 10, 10, 7, 4, 3, 7, 7, 2, 5, 4, 1, 7, 11, 13, 5, 1, 11, 4]",300,0.6,2048
105,1,1526.0,602,0.047763416000634606,"[12, 6, 0, 5, 11, 13, 12, 7, 0, 13, 5, 7, 13, 12, 2, 10, 7, 12, 13, 13, 9, 0, 12, 12, 9, 7, 4, 9, 0, 13]",300,0.6,2048
106,2,1605.0,904,0.09186954100005096,"[14, 13, 12, 13, 7, 9, 0, 9, 6, 13, 10, 7, 13, 11, 1, 13, 14, 9, 14, 14, 1, 11, 6, 13, 7, 14, 4, 0, 12, 9]",300,0.6,2048
107,4,1660.0,1507,0.1429960410005151,"[10, 13, 7, 14, 7, 9, 6, 12, 6, 10, 10, 14, 10, 2, 5, 13, 14, 9, 14, 14, 1, 12, 6, 13, 9, 14, 1, 0, 12, 9]",300,0.6,2048
108,8,1660.0,2711,0.20576487500056828,"[10, 13, 7, 14, 7, 9, 6, 12, 6, 10, 10, 14, 10, 2, 5, 13, 14, 9, 14, 14, 1, 12, 6, 13, 9, 14, 1, 0, 12, 9]",300,0.6,2048
109,16,1721.0,5121,0.2942444580003212,"[12, 13, 0, 10, 8, 11, 10, 2, 0, 13, 7, 14, 10, 1, 14, 13, 13, 12, 14, 14, 4, 0, 14, 12, 13, 11, 4, 13, 2, 9]",300,0.6,2048
110,32,1772.0,9942,0.43683408300057636,"[7, 14, 3, 14, 12, 14, 11, 2, 3, 13, 7, 8, 13, 2, 14, 13, 13, 12, 14, 14, 1, 6, 14, 14, 14, 13, 4, 2, 4, 9]",300,0.6,2048
111,64,1862.0,19582,0.6843445829999837,"[0, 14, 5, 14, 13, 14, 10, 2, 0, 13, 13, 14, 13, 12, 14, 14, 13, 13, 14, 14, 1, 2, 14, 14, 14, 14, 1, 0, 0, 9]",300,0.6,2048
112,128,1895.0,38857,1.1340062910003326,"[0, 14, 0, 14, 13, 14, 13, 2, 0, 14, 14, 14, 14, 14, 14, 14, 13, 14, 14, 14, 0, 0, 14, 14, 14, 14, 0, 0, 0, 11]",300,0.6,2048
