,Iteration,Fitness,FEvals,Time,State,Restarts,max_iters,current_restart
133,1,377.0,6218,4.75884700000006,"[1, 3, 3, 1, 2, 7, 8, 5, 9, 8, 1, 6, 7, 7, 5]",25,512,12
134,2,377.0,6219,4.779894708000029,"[1, 3, 3, 1, 2, 7, 8, 5, 9, 8, 1, 6, 7, 7, 5]",25,512,12
135,4,377.0,6221,4.800968708000255,"[1, 3, 3, 1, 2, 7, 8, 5, 9, 8, 1, 6, 7, 7, 5]",25,512,12
136,8,395.0,6226,4.824714291000419,"[1, 3, 3, 1, 2, 7, 8, 5, 9, 8, 1, 9, 7, 7, 5]",25,512,12
137,16,404.0,6236,4.85278741600041,"[1, 4, 3, 1, 2, 7, 8, 8, 9, 8, 1, 9, 7, 7, 5]",25,512,12
138,32,404.0,6252,4.888774666000245,"[1, 4, 3, 1, 2, 7, 8, 8, 9, 8, 1, 9, 7, 7, 5]",25,512,12
139,64,404.0,6284,4.938808332999997,"[1, 4, 3, 1, 2, 7, 8, 8, 9, 8, 1, 9, 7, 7, 5]",25,512,12
140,128,405.0,6349,5.0197893330000625,"[1, 4, 3, 1, 2, 7, 8, 8, 9, 8, 1, 9, 7, 8, 5]",25,512,12
141,256,405.0,6477,5.165595458000098,"[1, 4, 3, 1, 2, 7, 8, 8, 9, 8, 1, 9, 7, 8, 5]",25,512,12
142,512,406.0,6734,5.443583291000323,"[1, 4, 3, 1, 2, 7, 8, 8, 9, 8, 1, 9, 7, 9, 5]",25,512,12
143,0,427.0,6734,5.465650250000181,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 2, 1, 5]",25,512,13
144,1,427.0,6735,5.4886867910004185,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 2, 1, 5]",25,512,13
145,2,427.0,6736,5.511298625000109,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 2, 1, 5]",25,512,13
146,4,427.0,6738,5.5353348749999896,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 2, 1, 5]",25,512,13
147,8,436.0,6743,5.560676875000354,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 3, 1, 5]",25,512,13
148,16,456.0,6752,5.590693583000302,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 3, 1, 7]",25,512,13
149,32,456.0,6768,5.629238041000008,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 3, 1, 7]",25,512,13
150,64,456.0,6800,5.684284583000135,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 3, 1, 7]",25,512,13
151,128,456.0,6864,5.772128500000235,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 3, 1, 7]",25,512,13
152,256,456.0,6992,5.927255625000271,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 3, 1, 7]",25,512,13
153,512,456.0,7248,6.223813708000307,"[4, 6, 0, 7, 9, 4, 7, 9, 9, 4, 6, 9, 3, 1, 7]",25,512,13
154,0,265.0,7248,6.247352000000319,"[5, 4, 0, 5, 8, 2, 2, 1, 3, 9, 2, 1, 0, 2, 9]",25,512,14
155,1,321.0,7250,6.271115333000125,"[5, 4, 0, 5, 8, 9, 2, 1, 3, 9, 2, 1, 0, 2, 9]",25,512,14
156,2,351.0,7252,6.29459850000012,"[5, 4, 0, 5, 8, 9, 2, 1, 3, 9, 5, 1, 0, 2, 9]",25,512,14
157,4,354.0,7255,6.319938041000114,"[5, 4, 0, 5, 8, 9, 2, 1, 3, 9, 5, 1, 0, 5, 9]",25,512,14
158,8,400.0,7261,6.347859166000035,"[5, 4, 0, 5, 8, 9, 2, 1, 5, 9, 5, 7, 0, 5, 9]",25,512,14
159,16,437.0,7273,6.38032183300038,"[5, 5, 0, 5, 8, 9, 2, 8, 9, 9, 5, 7, 0, 5, 9]",25,512,14
160,32,461.0,7290,6.421380750000026,"[5, 5, 0, 5, 8, 9, 6, 8, 9, 9, 5, 7, 0, 5, 9]",25,512,14
